(1, 11, 0.000027, 1), 
(1, 12, 0.000036, 0), 
(1, 13, 0.000034, 3), 
(1, 14, 0.000039, 0), 
(1, 15, 0.000037, 2), 
(1, 16, 0.000041, 0), 
(1, 17, 0.000048, 2), 
(1, 18, 0.000049, 0), 
(1, 19, 0.000042, 2), 
(1, 20, 0.000054, 0), 
(1, 21, 0.000061, 1), 
(1, 22, 0.000069, 1), 
(1, 23, 0.000066, 1), 
(1, 24, 0.000074, 2), 
(1, 25, 0.000078, 2), 
(1, 26, 0.000082, 1), 
(1, 27, 0.000086, 3), 
(1, 28, 0.000090, 1), 
(1, 29, 0.000097, 0), 
(1, 30, 0.000104, 0), 
(1, 31, 0.000109, 0), 
(1, 32, 0.000113, 2), 
(1, 33, 0.000114, 1), 
(1, 34, 0.000128, 2), 
(1, 35, 0.000126, 2), 
(1, 36, 0.000140, 2), 
(1, 37, 0.000145, 2), 
(1, 38, 0.000154, 0), 
(1, 39, 0.000156, 3), 
(1, 40, 0.000159, 0), 
(1, 41, 0.000169, 2), 
(1, 42, 0.000209, 0), 
(1, 43, 0.000191, 0), 
(1, 44, 0.000197, 0), 
(1, 45, 0.000195, 0), 
(1, 46, 0.000203, 2), 
(1, 47, 0.000219, 0), 
(1, 48, 0.000234, 1), 
(1, 49, 0.000238, 1), 
(1, 50, 0.000246, 4), 
(1, 51, 0.000250, 2), 
(1, 52, 0.000261, 1), 
(1, 53, 0.000273, 0), 
(1, 54, 0.000297, 0), 
(1, 55, 0.000297, 2), 
(1, 56, 0.000299, 0), 
(1, 57, 0.000310, 1), 
(1, 58, 0.000323, 1), 
(1, 59, 0.000339, 2), 
(1, 60, 0.000362, 0), 
(1, 61, 0.000384, 1), 
(1, 62, 0.000366, 1), 
(1, 63, 0.000432, 1), 
(1, 64, 0.000323, 0), 
(1, 65, 0.000329, 4), 
(1, 66, 0.000312, 0), 
(1, 67, 0.000332, 3), 
(1, 68, 0.000351, 0), 
(1, 69, 0.000493, 0), 
(1, 70, 0.000350, 1), 
(1, 71, 0.000335, 0), 
(1, 72, 0.000366, 0), 
(1, 73, 0.000371, 3), 
(1, 74, 0.000398, 1), 
(1, 75, 0.000407, 2), 
(1, 76, 0.000430, 0), 
(1, 77, 0.000359, 0), 
(1, 78, 0.000342, 0), 
(1, 79, 0.000347, 2), 
(1, 80, 0.000368, 0), 
(1, 81, 0.000356, 1), 
(1, 82, 0.000379, 1), 
(1, 83, 0.000392, 0), 
(1, 84, 0.000386, 0), 
(1, 85, 0.000498, 2), 
(1, 86, 0.000448, 1), 
(1, 87, 0.000430, 1), 
(1, 88, 0.000425, 0), 
(1, 89, 0.000434, 3), 
(1, 90, 0.000470, 0), 
(1, 91, 0.000457, 2), 
(1, 92, 0.000473, 0), 
(1, 93, 0.000468, 2), 
(1, 94, 0.000539, 1), 
(1, 95, 0.000805, 0), 
(1, 96, 0.000815, 2), 
(1, 97, 0.000819, 1), 
(1, 98, 0.000855, 2), 
(1, 99, 0.000857, 1), 
(1, 100, 0.000886, 1), 
(1, 101, 0.000934, 2), 
(1, 102, 0.000917, 0), 
(1, 103, 0.000920, 1), 
(1, 104, 0.000964, 0), 
(1, 105, 0.000960, 2), 
(1, 106, 0.001003, 0), 
(1, 107, 0.000983, 1), 
(1, 108, 0.000992, 1), 
(1, 109, 0.001025, 2), 
(1, 110, 0.001050, 0), 
(1, 111, 0.000970, 1), 
(1, 112, 0.000873, 1), 
(1, 113, 0.001068, 1), 
(1, 114, 0.000822, 1), 
(1, 115, 0.000797, 2), 
(1, 116, 0.000814, 0), 
(1, 117, 0.000748, 1), 
(1, 118, 0.000763, 1), 
(1, 119, 0.000945, 2), 
(1, 120, 0.000867, 2), 
(1, 121, 0.000906, 1), 
(1, 122, 0.000787, 1), 
(1, 123, 0.000827, 2), 
(1, 124, 0.000809, 0), 
(1, 125, 0.000825, 1), 
(1, 126, 0.000824, 1), 
(1, 127, 0.000896, 0), 
(1, 128, 0.000896, 2), 
(1, 129, 0.000883, 2), 
(1, 130, 0.000905, 0), 
(1, 131, 0.000900, 0), 
(1, 132, 0.000927, 1), 
(1, 133, 0.000955, 1), 
(1, 134, 0.000937, 2), 
(1, 135, 0.001064, 1), 
(1, 136, 0.000969, 0), 
(1, 137, 0.000973, 2), 
(1, 138, 0.000971, 0), 
(1, 139, 0.000994, 2), 
(1, 140, 0.001052, 0), 
(1, 141, 0.001056, 2), 
(1, 142, 0.001042, 0), 
(1, 143, 0.001061, 1), 
(1, 144, 0.001170, 1), 
(1, 145, 0.001151, 1), 
(1, 146, 0.001111, 1), 
(1, 147, 0.001144, 0), 
(1, 148, 0.001206, 1), 
(1, 149, 0.001156, 2), 
(1, 150, 0.001191, 0), 
(1, 151, 0.001191, 1), 
(1, 152, 0.001207, 0), 
(1, 153, 0.001237, 1), 
(1, 154, 0.001456, 0), 
(1, 155, 0.001240, 1), 
