(1, 2312, 130,1.216747), 
(1, 2004, 130,1.013064), 
(1, 2891, 130,1.407818), 
(1, 2335, 130,1.082880), 
(1, 2127, 130,1.258950), 
(1, 2330, 130,1.168885), 
(1, 1822, 130,0.989321), 
(1, 1917, 130,0.999062), 
(1, 1933, 130,1.084604), 
(1, 2675, 130,1.360472), 
(1, 1903, 130,0.989736), 
(1, 2308, 130,1.237452), 
(1, 2599, 130,1.366773), 
(1, 2246, 130,1.066899), 
(1, 2070, 130,1.099193), 
(1, 2291, 130,1.136018), 
(1, 1971, 140,1.248315), 
(1, 2331, 140,1.388707), 
(1, 2296, 140,1.231490), 
(1, 2750, 140,1.581571), 
(1, 2922, 140,1.650935), 
(1, 2166, 140,1.220924), 
(1, 2089, 140,1.226074), 
(1, 2785, 140,1.610214), 
(1, 2411, 140,1.372083), 
(1, 2270, 140,1.254821), 
(1, 2378, 140,1.329809), 
(1, 2642, 140,1.462852), 
(1, 2494, 140,1.442577), 
(1, 3052, 140,1.750040), 
(1, 2779, 140,1.548712), 
(1, 2296, 140,1.391536), 
(1, 2442, 140,1.424529), 
(1, 2102, 140,1.207579), 
(1, 2577, 140,1.495706), 
(1, 2734, 140,1.672696), 
(1, 2303, 140,1.311662), 
(1, 3008, 140,1.733540), 
(1, 2515, 140,1.538525), 
(1, 2597, 140,1.393722), 
(1, 2584, 140,1.477007), 
(1, 2568, 140,1.501453), 
(1, 2519, 140,1.486613), 
(1, 2524, 140,1.528502), 
(1, 2762, 140,1.630766), 
(1, 2713, 140,1.709605), 
(1, 2738, 140,1.579266), 
(1, 2605, 140,1.544353), 
(1, 2382, 140,1.363347), 
(1, 2492, 140,1.423107), 
(1, 2782, 140,1.639988), 
(1, 3296, 140,1.808829), 
(1, 2871, 140,1.618251), 
(1, 2352, 140,1.358340), 
(1, 2434, 140,1.392404), 
(1, 2638, 140,1.446710), 
(1, 2591, 140,1.517350), 
(1, 3014, 150,1.989285), 
(1, 2602, 150,1.759286), 
(1, 3463, 150,2.109285), 
(1, 3252, 150,2.011602), 
(1, 3171, 150,1.959196), 
(1, 3096, 150,1.928931), 
(1, 3403, 150,2.093364), 
(1, 2615, 150,1.628552), 
(1, 3365, 150,2.017322), 
(1, 2824, 150,1.921857), 
(1, 2976, 150,1.906332), 
(1, 2683, 150,1.739259), 
(1, 2565, 150,1.715220), 
(1, 3086, 150,1.910462), 
(1, 2473, 150,1.765503), 
(1, 2749, 150,1.707155), 
(1, 2312, 150,1.464404), 
(1, 3163, 150,1.974169), 
(1, 3115, 150,1.952448), 
(1, 2779, 150,1.829017), 
(1, 3022, 150,1.946624), 
(1, 3865, 150,2.382518), 
(1, 2776, 150,1.737339), 
(1, 2915, 150,1.743560), 
(1, 3343, 150,1.994366), 
(1, 2264, 150,1.419231), 
(1, 2589, 150,1.727930), 
(1, 2386, 150,1.564517), 
(1, 2537, 150,1.718406), 
(1, 3117, 150,1.993233), 
(1, 2882, 150,1.854402), 
(1, 2890, 150,1.863966), 
(1, 2825, 150,1.828623), 
(1, 3820, 150,2.422183), 
(1, 2776, 150,1.690545), 
(1, 2925, 150,1.957089), 
(1, 3006, 150,1.890401), 
(1, 2804, 150,1.861159), 
(1, 3212, 150,2.041427), 
(1, 3297, 150,2.242243), 
(1, 2701, 150,1.824772), 
(1, 3595, 160,2.353268), 
(1, 3794, 160,2.568908), 
(1, 2666, 160,2.047468), 
(1, 3568, 160,2.464590), 
(1, 2882, 160,2.065561), 
(1, 3077, 160,2.199925), 
(1, 2962, 160,2.073601), 
(1, 3226, 160,2.385887), 
(1, 3383, 160,2.329040), 
(1, 2925, 160,2.047631), 
